5/7/2021 9:09,Network Categories,,,,,
,E:Switching,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,545,Three Phase Dead Break
,E:Switching,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break
,E:Switching,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,564,Overhead Cutout Fused Disconnect
,E:Switching,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,565,Overhead Cutout Fused Load Break
,E:Switching,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,566,Overhead Cutout Sectionalizer
,E:Switching,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,567,Overhead Cutout Solid Blade
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,721,Cabinet Bypass
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,722,Cabinet Switch
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,723,Cabinet Switch - Grounded
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,724,Overhead Bypass
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,725,Overhead Grounding Switch
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,726,Overhead Jumper
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,728,Overhead Single Phase Disconnect
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,729,Overhead Single Phase Load Break
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,730,Overhead Single Phase Recloser
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,732,Overhead Three Phase Disconnect
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,733,Overhead Three Phase Load Break
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,744,Overhead Three Phase Recloser
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,747,Pad Mounted Single Phase Recloser
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,748,Pad Mounted Three Phase Recloser
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,749,Pad Mounted Single Phase Sectionalizer
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,750,Pad Mounted Three Phase Sectionalizer
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,751,Station Single Phase
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,752,Station Three Phase
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,753,T Blade
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,754,V Blade
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,755,Underground Single Phase Disconnect
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,758,Underground Single Phase Load Break
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,759,Underground Three Phase Disconnect
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,760,Underground Three Phase Load Break
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,761,Underground Transfer Switch
,E:Switching,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,763,Two Phase Recloser
,E:Switching,meh.unadmin.ElectricAssembly,4,High Voltage Switch Bank,61,AC Circuit Breaker
,E:Switching,meh.unadmin.ElectricAssembly,4,High Voltage Switch Bank,62,AC Line Disconnect
,E:Switching,meh.unadmin.ElectricAssembly,4,High Voltage Switch Bank,63,AC Station Disconnect
,E:Switching,meh.unadmin.ElectricAssembly,4,High Voltage Switch Bank,64,DC Circuit Breaker
,E:Switching,meh.unadmin.ElectricAssembly,4,High Voltage Switch Bank,65,DC Line Disconnect
,E:Switching,meh.unadmin.ElectricAssembly,4,High Voltage Switch Bank,66,DC Station Load Break
,E:Switching,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,181,Overhead AC Disconnect
,E:Switching,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,182,Overhead AC Load Break
,E:Switching,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,183,Overhead DC Disconnect
,E:Switching,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,184,Overhead DC Load Break
,E:Switching,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,185,Underground AC Disconnect
,E:Switching,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,186,Underground AC Load Break
,E:Switching,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,187,Underground DC Disconnect
,E:Switching,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,188,Underground DC Load Break
,E:Switching,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,189,Indoor AC Disconnect
,E:Switching,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,190,Indoor AC Load Break
,E:Switching,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,191,Indoor DC Disconnect
,E:Switching,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,192,Indoor DC Load Break
,E:Switching,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,221,Overhead Disconnect Fuse Holder
,E:Switching,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,222,Overhead Load Break Fuse Holder
,E:Switching,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,223,Pad Mounted Disconnect
,E:Switching,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,224,Pad Mounted Load Break
,E:Switching,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,301,Overhead Disconnect Switch
,E:Switching,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,302,Overhead Load Break Switch
,E:Switching,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,303,Overhead Recloser
,E:Switching,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,304,Overhead Sectionalizer
,E:Switching,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,305,Station Disconnect Switch
,E:Switching,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,306,Station Load Break Switch
,E:Switching,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,307,Pad Mounted Recloser
,E:Switching,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,308,Pad Mounted Sectionalizer
,E:Switching,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,309,Pad Mounted Switch
,E:Switching,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,311,Underground Switch
,E:Underground,meh.unadmin.ElectricDevice,25,Medium Voltage Arrester,481,MV Elbow Arrester
,E:Underground,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,541,Load Break Feedthru
,E:Underground,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,542,Load Break Junction
,E:Underground,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,543,Single Phase Dead Break
,E:Underground,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,544,Single Phase Load Break
,E:Underground,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,545,Three Phase Dead Break
,E:Underground,meh.unadmin.ElectricDevice,28,Medium Voltage Elbow,546,Three Phase Load Break
,E:Underground,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,561,Bayonet
,E:Underground,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,568,Cabinet Fuse
,E:Underground,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,569,Underground Fuse
,E:Underground,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,570,Underground Fuse Disconnect
,E:Underground,meh.unadmin.ElectricDevice,29,Medium Voltage Fuse,571,Underground Fuse Load Break
,E:Underground,meh.unadmin.ElectricDevice,34,Medium Voltage Power Factor Correcting,407,Pad Mounted Harmonic Filter
,E:Underground,meh.unadmin.ElectricDevice,34,Medium Voltage Power Factor Correcting,408,Pad Mounted Reactor
,E:Underground,meh.unadmin.ElectricDevice,34,Medium Voltage Power Factor Correcting,668,Pad Mounted Capacitor Single Phase
,E:Underground,meh.unadmin.ElectricDevice,34,Medium Voltage Power Factor Correcting,669,Pad Mounted Capacitor Three Phase
,E:Underground,meh.unadmin.ElectricDevice,35,Medium Voltage Regulator,685,Pad Mounted Single Phase VR
,E:Underground,meh.unadmin.ElectricDevice,35,Medium Voltage Regulator,687,Pad Mounted Three Phase VR
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,721,Cabinet Bypass
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,722,Cabinet Switch
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,723,Cabinet Switch - Grounded
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,746,Pad Mounted Fault Interrupter
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,747,Pad Mounted Single Phase Recloser
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,748,Pad Mounted Three Phase Recloser
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,749,Pad Mounted Single Phase Sectionalizer
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,750,Pad Mounted Three Phase Sectionalizer
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,753,T Blade
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,754,V Blade
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,755,Underground Single Phase Disconnect
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,758,Underground Single Phase Load Break
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,759,Underground Three Phase Disconnect
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,760,Underground Three Phase Load Break
,E:Underground,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,761,Underground Transfer Switch
,E:Underground,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,789,Pad Mounted Single Phase
,E:Underground,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,790,Pad Mounted Step Single Phase
,E:Underground,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,791,Pad Mounted Step Three Phase
,E:Underground,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,792,Pad Mounted Three Phase
,E:Underground,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,793,Subsurface Single Phase
,E:Underground,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase
,E:Underground,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,797,Pad Mounted Three Phase Open Delta
,E:Underground,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,798,Pad Mounted Three Phase Open Wye
,E:Underground,meh.unadmin.ElectricAssembly,12,Medium Voltage Arrester Bank,201,Indoor
,E:Underground,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,223,Pad Mounted Disconnect
,E:Underground,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,224,Pad Mounted Load Break
,E:Underground,meh.unadmin.ElectricAssembly,15,Medium Voltage Power Factor Correcting Bank,244,Pad Mounted Capacitor
,E:Underground,meh.unadmin.ElectricAssembly,15,Medium Voltage Power Factor Correcting Bank,245,Pad Mounted Harmonic Filter
,E:Underground,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,269,Pad Mounted Single Phase Regulator
,E:Underground,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,270,Pad Mounted Three Phase Regulator
,E:Underground,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,271,Pad Mounted Three Phase Regulator Delta
,E:Underground,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,272,Pad Mounted Three Phase Regulator Wye
,E:Underground,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,307,Pad Mounted Recloser
,E:Underground,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,308,Pad Mounted Sectionalizer
,E:Underground,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,309,Pad Mounted Switch
,E:Underground,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,333,Pad Mounted Single Phase
,E:Underground,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,334,Pad Mounted Three Phase
,E:Underground,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,335,Pad Mounted Three Phase Delta
,E:Underground,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,336,Pad Mounted Three Phase Wye
,E:Underground,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,337,Pad Mounted Step Single Phase
,E:Underground,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,338,Pad Mounted Step Three Phase
,E:Underground,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,339,Pad Mounted Step Three Phase Delta
,E:Underground,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,340,Pad Mounted Step Three Phase Wye
,E:Underground,meh.unadmin.ElectricLine,2,High Voltage Conductor,22,AC Underground
,E:Underground,meh.unadmin.ElectricLine,2,High Voltage Conductor,25,DC Underground
,E:Underground,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,165,Underground Single Phase
,E:Underground,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,166,Underground Three Phase
,E:Underground,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,167,Underground Two Phase
,E:Utility Load,meh.unadmin.ElectricDevice,36,Medium Voltage Service,702,Primary Meter - Utility Customer
,E:Utility Load,meh.unadmin.ElectricAssembly,3,High Voltage Service Bank,42,Utility Customer
,E:Voltage Regulation,meh.unadmin.ElectricDevice,35,Medium Voltage Regulator,681,Overhead Single Phase VR
,E:Voltage Regulation,meh.unadmin.ElectricDevice,35,Medium Voltage Regulator,683,Overhead Three Phase VR
,E:Voltage Regulation,meh.unadmin.ElectricDevice,35,Medium Voltage Regulator,685,Pad Mounted Single Phase VR
,E:Voltage Regulation,meh.unadmin.ElectricDevice,35,Medium Voltage Regulator,687,Pad Mounted Three Phase VR
,E:Voltage Regulation,meh.unadmin.ElectricAssembly,2,High Voltage DC Power Factor Correcting Bank,1,Series
,E:Voltage Regulation,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,261,Overhead Single Phase Regulator
,E:Voltage Regulation,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,262,Overhead Single Phase Regulator Delta
,E:Voltage Regulation,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,264,Overhead Single Phase Regulator Wye
,E:Voltage Regulation,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,265,Overhead Three Phase Regulator
,E:Voltage Regulation,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,266,Overhead Three Phase Regulator Delta
,E:Voltage Regulation,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,267,Overhead Three Phase Regulator Open Delta
,E:Voltage Regulation,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,268,Overhead Three Phase Regulator Wye
,E:Voltage Regulation,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,269,Pad Mounted Single Phase Regulator
,E:Voltage Regulation,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,270,Pad Mounted Three Phase Regulator
,E:Voltage Regulation,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,271,Pad Mounted Three Phase Regulator Delta
,E:Voltage Regulation,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,272,Pad Mounted Three Phase Regulator Wye
,Subnetwork Controller,meh.unadmin.ElectricDevice,4,High Voltage Generation,61,Battery
,Subnetwork Controller,meh.unadmin.ElectricDevice,4,High Voltage Generation,62,Biomass
,Subnetwork Controller,meh.unadmin.ElectricDevice,4,High Voltage Generation,63,Coal
,Subnetwork Controller,meh.unadmin.ElectricDevice,4,High Voltage Generation,64,Gas Turbine
,Subnetwork Controller,meh.unadmin.ElectricDevice,4,High Voltage Generation,65,Geothermal
,Subnetwork Controller,meh.unadmin.ElectricDevice,4,High Voltage Generation,66,Hydro
,Subnetwork Controller,meh.unadmin.ElectricDevice,4,High Voltage Generation,67,Nuclear
,Subnetwork Controller,meh.unadmin.ElectricDevice,4,High Voltage Generation,68,Photovoltaic Solar
,Subnetwork Controller,meh.unadmin.ElectricDevice,4,High Voltage Generation,69,Thermal Solar
,Subnetwork Controller,meh.unadmin.ElectricDevice,4,High Voltage Generation,70,Wind
,Subnetwork Controller,meh.unadmin.ElectricDevice,11,High Voltage Transformer,202,AC Three Phase Power
,Subnetwork Controller,meh.unadmin.ElectricDevice,11,High Voltage Transformer,203,DC Power
,Subnetwork Controller,meh.unadmin.ElectricDevice,19,Low Voltage Network Protection,361,Network Protector
,Subnetwork Controller,meh.unadmin.ElectricDevice,26,Medium Voltage Circuit Breaker,502,Single Phase Circuit Breaker
,Subnetwork Controller,meh.unadmin.ElectricDevice,26,Medium Voltage Circuit Breaker,503,Three Phase Circuit Breaker
,Subnetwork Controller,meh.unadmin.ElectricDevice,26,Medium Voltage Circuit Breaker,504,Two Phase Circuit Breaker
,Subnetwork Controller,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,752,Station Three Phase
,Subnetwork Controller,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,784,Network
,Subnetwork Controller,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,787,Overhead Step Three Phase
,Subnetwork Controller,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,788,Overhead Three Phase
,Subnetwork Controller,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,791,Pad Mounted Step Three Phase
,Subnetwork Controller,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,792,Pad Mounted Three Phase
,Subnetwork Controller,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase
,Subnetwork Tap,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,601,MV Fault Indicator
,Subnetwork Tap,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,21,AC Tap
,Subnetwork Tap,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,23,DC Tap
,Subnetwork Tap,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,24,AC Busbar Tap
,Subnetwork Tap,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,25,DC Busbar Tap
,Subnetwork Tap,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,82,Overhead Tap
,Subnetwork Tap,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,80,Busbar Tap
,Subnetwork Tap,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,80,Busbar Tap
,Subnetwork Tap,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,82,Overhead Tap
